UNITID,Year,INTUTIONFEE,OUTTUTIONFEE,BOOKSUPPLY,ONCAMROOM,ONCAMOTHEXP,OFFCAMROOM,OFFCAMOTHEXP
169983,2016,39790,39790,1200,7780,7497,7780,6614
170000,2016,12644,12644,600,7500,2010,6750,2660
170037,2016,26860,26860,1000,8810,2890,8810,2890
170082,2016,11520,16392,700,9000,1846,5560,1846
170286,2016,25522,25522,1200,10200,2000,10200,2000
170675,2016,31140,31140,1453,10107,4248,10107,4248
170806,2016,19500,19500,1272,9550,2390,9550,3204
170967,2016,21662,21662,1722,6952,834,4194,1494
170976,2016,14402,45410,1048,10872,2454,10872,2454
171100,2016,14062,37890,1076,9784,2368,9784,2368
171128,2016,14634,30968,1200,10105,2340,10105,2340
171146,2016,10344,20190,1000,8706,3910,8706,3910
171456,2016,9766,15262,730,9838,1836,9838,1836
171492,2016,25130,25130,1250,9880,2838,9116,4208
171571,2016,12064,24540,764,9620,2034,6252,4464
171881,2016,20302,20302,800,7280,1756,6849,1756
172033,2016,18766,18766,1554,10062,3850,13912,2062
172051,2016,9345,21947,1350,9185,1120,9185,3246
172264,2016,24856,24856,1000,10040,1556,10040,1556
172334,2016,26730,26730,800,9270,1756,9270,1756
172644,2016,12519,26470,1196,9874,2018,9134,5754
172699,2016,12112,28485,948,9254,2366,9254,2366
173045,2016,36415,36415,1200,9628,2500,17358,2500
173124,2016,8394,8394,890,7924,3000,7924,3000
173160,2016,35160,35160,1186,10110,2530,6600,4864
173328,2016,21250,21250,2000,8500,2000,8500,2000
173452,2016,13980,13980,800,5510,4300,5510,4300
173665,2016,39181,39181,480,9894,1200,9894,1200
174066,2016,14142,23806,1000,9377,2200,9377,2200
174127,2016,36548,36548,2874,7420,1378,7420,1378
174233,2016,13139,17485,1200,7460,2304,7460,2304
174358,2016,8114,15250,800,8076,3470,8076,3470
174437,2016,22240,22240,1250,6810,2980,6810,2980
174491,2016,29460,29460,600,9060,2890,4120,4000
174783,2016,7910,15828,1200,8230,2700,8230,2700
174792,2016,41732,41732,1000,9892,1400,9892,1400
174817,2016,32575,32575,1300,8635,1490,7700,2390
174862,2016,24700,24700,1170,8240,4040,8240,5000
174899,2016,35326,35326,1150,9314,2004,8862,2166
174914,2016,39594,39594,1000,10100,2746,8700,2746
175005,2016,36820,36820,1000,9010,2350,9010,2350
175078,2016,8347,8347,1200,7686,3156,7686,3156
175272,2016,9075,14772,1200,8460,3060,8460,3060
175342,2016,6546,6546,1556,9356,5186,9356,6712
175421,2016,23016,23016,1000,8000,2400,10000,2600
175430,2016,11212,11212,1200,5839,2700,6000,2860
175616,2016,6418,6418,1000,7374,4200,7374,4200
175856,2016,7261,17614,2300,8708,4800,6100,5100
175980,2016,37110,37110,1200,12970,1750,12874,1846
176017,2016,7744,22012,1200,10002,4660,10002,4660
176035,2016,6065,6065,1500,6929,4115,6500,4115
176044,2016,5936,5936,2000,8112,2910,8112,2910
176053,2016,16740,16740,1100,9190,3933,9812,4060
176080,2016,7780,20900,1200,9418,5184,9418,5184
176372,2016,7659,16529,1200,9012,3570,10000,3570
176406,2016,10600,10600,1300,6400,2900,5700,3000
176479,2016,11700,11700,3300,5900,6085,5900,6085
176628,2016,27312,27312,1040,8420,1874,9488,2984
176664,2016,13400,13400,840,7280,2800,5000,2800
176789,2016,11700,11700,794,5630,1110,8563,7294
176965,2016,7342,13767,1000,8350,2400,8350,2400
177065,2016,20936,20936,1164,6302,3776,7808,5632
177144,2016,25415,25415,1100,8110,3314,8250,4700
177214,2016,25905,25905,1200,8036,3200,6290,3200
177339,2016,22081,22081,1000,7882,3808,5104,4152
177418,2016,24610,24610,1000,9191,4796,7998,6338
177542,2016,21810,21810,684,7608,3174,8068,5020
177940,2016,7042,13432,1000,7324,3052,6790,2228
177968,2016,16332,16332,1200,8800,3600,9000,4300
178059,2016,26958,26958,1800,10712,7124,11232,11628
178208,2016,6730,6730,1268,6030,2700,9516,3749
178244,2016,24924,24924,1200,9940,1581,6521,3409
178341,2016,5523,10568,824,6627,3274,6377,3939
178369,2016,19750,19750,2800,8400,3950,7200,4650
178387,2016,7330,13070,1000,8700,2665,8700,2665
178396,2016,9518,25892,1344,10298,4756,10298,4756
178402,2016,7846,18886,980,10616,4018,9516,5434
178411,2016,9057,25173,836,9780,2372,.,.
178420,2016,9394,24526,1000,10032,3538,9516,5244
178615,2016,7456,13940,1000,8558,3800,8558,3800
178624,2016,7343,12513,400,8558,2575,8558,2575
178721,2016,10466,10466,1800,7710,3432,6400,3432
179043,2016,35670,35670,1485,9080,4216,10125,4216
179159,2016,40726,40726,1200,10640,3448,10640,3448
179326,2016,22508,22508,1500,7460,2000,7884,2000
179548,2016,29754,29754,2000,10220,2380,7842,3300
179557,2016,6990,12375,502,8508,4482,8508,4482
179566,2016,7060,14110,1100,8288,4034,8288,4034
179867,2016,49770,49770,980,15596,3408,15596,3408
179894,2016,26300,26300,1000,11190,5564,9516,8104
179955,2016,32930,32930,800,9280,3600,7740,4140
179964,2016,23040,23040,1200,9300,5000,2050,3200
180106,2016,33192,33192,1250,9584,3200,9584,3200
180179,2016,5826,18216,1460,7690,4120,7690,4120
180258,2016,23534,23534,1000,7640,3926,6378,5432
180416,2016,6561,19984,1100,8846,3410,8846,3410
180461,2016,6887,23186,1300,8900,3380,8900,3380
180489,2016,6238,23764,1400,8826,3057,8826,3757
180522,2016,5371,17681,1200,6300,3200,7500,3200
180595,2016,26666,26666,1300,8134,3270,8132,3270
180814,2016,7365,7365,1350,6399,2700,10350,2700
180832,2016,15780,15780,1400,7800,4320,8400,4320
180948,2016,6510,6540,1600,7164,4824,7164,4824
180984,2016,28480,28480,1000,7800,2420,7800,2420
181002,2016,37606,37606,1200,10600,2800,10600,2800
181020,2016,30434,30434,1000,8750,4370,.,.
181127,2016,28250,28250,1100,8880,3681,8254,3681
181215,2016,6844,12268,1316,9944,3674,9944,3674
181297,2016,16837,16837,1300,10054,2856,12700,4152
181330,2016,30430,30430,1020,8038,2412,6525,3172
181394,2016,7204,19124,1080,8916,3630,8648,3630
181446,2016,31394,31394,1000,8758,3500,8758,3500
181464,2016,8537,23058,1012,10826,3870,9774,3870
181534,2016,7338,7338,1110,7488,2720,7488,2720
181604,2016,29954,29954,1040,7550,2418,8354,3262
181738,2016,22538,22538,1000,6800,3620,8600,3920
181783,2016,6462,11262,1120,7110,2772,7110,2772
181853,2016,17700,17700,250,6600,2200,6600,2200
182281,2016,7183,21093,1298,10710,3608,9190,5682
182290,2016,7142,21052,1300,10558,4500,10558,4500
182458,2016,31150,31150,1600,12332,2000,12332,2000
182634,2016,39450,39450,2000,13260,1000,10140,1000
182670,2016,51438,51438,1260,14736,2040,.,.
182795,2016,34050,34050,1200,12700,2100,12200,3100
182980,2016,35952,35952,1000,13536,2000,11700,2250
183026,2016,31136,31136,1200,12062,5584,9514,8206
183044,2016,17624,31424,1200,10938,2438,10938,6688
183062,2016,13612,21996,900,10390,1850,8508,2050
183071,2016,14495,28295,1200,.,.,10570,7090
183080,2016,13472,21732,1337,11008,2245,9708,2245
183211,2016,30000,30000,1400,11610,2892,9990,5722
183822,2016,28600,28600,1300,11500,3146,12990,1700
183910,2016,32650,32650,2100,12140,1800,13500,3800
183974,2016,32098,32098,1200,10946,3473,10894,4121
184348,2016,48052,48052,1200,13296,2122,13296,4682
184603,2016,37988,37988,1230,12998,2856,10575,2856
184612,2016,32990,32990,1300,12380,3050,13000,1780
184694,2016,40234,40234,1230,13040,2856,10575,2856
184773,2016,31618,31618,1200,10808,2540,4930,2635
184782,2016,13108,21378,1600,14110,3681,10440,3681
185129,2016,11430,20458,1200,12446,4500,12446,4500
185262,2016,11870,18637,1384,12780,2903,10973,3550
185572,2016,35364,35364,1234,12941,3571,8967,3926
185590,2016,12116,20007,1300,14094,2310,10964,5576
185828,2016,16430,31034,2800,13400,3600,10500,5400
186131,2016,45320,45320,1050,14770,3250,.,.
186186,2016,11100,11100,200,7500,3800,13474,3800
186201,2016,13870,22870,1569,12030,3010,10849,6282
186283,2016,39820,39820,1500,14230,2050,6100,2550
186371,2016,14238,29381,1350,11908,3013,17934,3013
186380,2016,14372,30023,1350,12260,3013,17934,3013
186399,2016,13829,29480,1350,13059,3013,17934,3013
186432,2016,35192,35192,1000,14956,1300,7500,2900
186584,2016,39258,39258,1000,13108,2000,13108,3200
186618,2016,32282,32282,1300,12744,4899,11578,4899
186867,2016,48838,48838,1200,13900,1250,14350,1050
186876,2016,13077,19861,1597,11942,3160,11942,3983
187134,2016,15794,26971,1200,12881,3702,12881,3702
187444,2016,12574,20466,1600,11103,3140,10800,5400
187596,2016,4070,4070,1600,6270,3570,5120,2060
187648,2016,5618,11393,950,6910,4498,7496,4498
187745,2016,4700,4700,2400,8612,4790,13152,6250
187897,2016,5550,8650,1100,7235,3912,9108,3912
187967,2016,6891,20041,1078,7942,4854,7942,4854
187985,2016,7340,21929,1080,9472,3858,9472,5154
188030,2016,6094,19652,1298,7988,3764,8944,3764
188182,2016,15456,15456,1200,7310,2650,12800,2650
188304,2016,5906,13806,1466,8936,5080,8224,5080
188340,2016,23540,23540,1600,13265,7000,13265,16600
188429,2016,35740,35740,1020,14052,2876,9720,7208
188526,2016,31981,31981,1000,10700,2598,10820,4298
188641,2016,27078,27078,1300,12196,1950,12196,1950
189088,2016,51384,51384,950,14540,1750,12000,1750
189705,2016,35424,35424,1000,13022,1500,8000,1500
189848,2016,32674,32674,1000,13796,1350,13796,1350
189857,2016,6700,6700,200,2500,3800,13474,3800
190044,2016,46132,46132,1416,14260,2210,9892,2446
190099,2016,51955,51955,1240,13075,1020,.,.
190150,2016,55056,55056,1400,13244,2085,17010,4860
190248,2016,30530,30530,1000,11567,2080,8880,1780
190372,2016,43850,43850,1800,15910,2275,15910,2325
190415,2016,50953,50953,910,13900,1850,13900,1850
190503,2016,30730,30730,800,10010,3560,10010,4718
190512,2016,6810,13920,1364,17095,5302,13713,5302
190558,2016,6890,14000,1364,17227,5302,13713,5302
190567,2016,6689,13799,1364,15189,5302,13713,5302
190594,2016,6782,13892,1364,8184,5302,13713,5302
190600,2016,6810,13920,1364,19677,5302,13713,5302
190637,2016,6812,13922,1364,13042,5302,13713,5302
190664,2016,6938,14048,1364,14020,5302,13713,5302
190716,2016,25210,25210,1200,11570,3000,11570,3000
190725,2016,26940,26940,1000,12425,1500,2900,1500
190761,2016,27438,27438,1500,12420,2950,10000,3650
190983,2016,41900,41900,600,12000,550,2500,550
191126,2016,5335,14515,1850,13386,2100,19256,2100
191205,2016,19590,19590,1400,12600,3600,15400,3600
191241,2016,49073,49073,1012,16845,2778,11924,2748
191621,2016,21300,21300,750,9600,1900,5400,1900
191630,2016,51559,51559,1300,13757,700,13757,700
191649,2016,42160,42160,1000,13800,3224,17315,3096
191676,2016,30336,30336,1000,8754,2850,6000,3726
191931,2016,36584,36584,1500,14400,1850,14400,1850
191968,2016,41776,41776,1200,14990,1952,14990,1952
192040,2016,52660,52660,500,14460,4500,18000,1500
192110,2016,41310,41310,740,15380,4890,13320,4890
192192,2016,29451,29451,1300,11190,3480,10230,3660
192271,2016,25725,25725,900,20350,2700,11200,2700
192323,2016,33030,33030,1300,12970,1400,12970,1400
192448,2016,36256,36256,2000,13426,2500,25000,2500
192703,2016,40369,40369,1200,15010,2000,15010,2000
192712,2016,45300,45300,1000,14508,4600,14508,4600
192749,2016,36920,36920,800,14520,1550,14520,1550
192819,2016,35210,35210,1000,14650,1900,13250,2425
192925,2016,27276,27276,1100,13080,1100,9500,1100
193016,2016,18392,18392,1524,13500,3032,8096,3348
193052,2016,11310,11310,200,4500,3200,17600,1190
193061,2016,8600,8600,200,4025,3800,.,.
193070,2016,10750,10750,200,4000,800,4000,800
193247,2016,6980,6980,296,5935,4150,7123,7777
193292,2016,29100,29100,1470,14250,3864,9436,9804
193308,2016,14460,14460,900,9770,3900,3000,4200
193353,2016,29048,29048,1200,14104,1550,9900,2100
193399,2016,35180,35180,1185,8720,1100,13380,1100
193584,2016,32649,32649,1100,13150,1400,13150,1400
193654,2016,45440,45440,1589,18420,2010,13000,2010
193900,2016,49062,49062,1070,17578,2000,17578,2000
193973,2016,30950,30950,1050,12700,1450,9400,4750
194091,2016,35160,35160,1104,15446,3072,15558,4452
194116,2016,22710,22710,1500,21000,3800,21000,3800
194161,2016,24850,24850,1000,9200,4530,9300,5990
194310,2016,42772,42772,800,18280,2170,18312,2920
194578,2016,48154,48154,1750,12026,1500,16006,3000
194657,2016,12450,12450,200,3000,3800,13474,3800
194666,2016,7750,7750,300,4500,3500,8000,3500
194763,2016,10300,10300,300,6000,3000,11900,5000
194824,2016,50797,50797,1264,14630,1553,.,.
194958,2016,29540,29540,1100,10212,2922,7222,3450
195003,2016,38568,38568,1050,12274,900,12274,900
195030,2016,50142,50142,1310,14890,1380,.,.
195128,2016,28805,28805,1200,12420,1900,7000,3275
195164,2016,32331,32331,800,11473,1400,11463,1400
195173,2016,25300,25300,1000,15000,2000,14000,7000
195216,2016,51200,51200,750,13190,900,6750,900
195234,2016,30692,30692,1200,12356,2100,12356,2460
195243,2016,29600,29600,1250,12390,2850,6000,2850
195304,2016,52550,52550,600,14440,800,14440,800
195438,2016,9460,9460,300,6000,3800,13474,3800
195474,2016,34611,34611,1287,14105,2233,8519,2281
195720,2016,31880,31880,1100,11740,1400,11740,1500
195809,2016,39460,39460,615,16390,2062,12450,2062
196024,2016,7875,12245,1600,11680,2635,11680,2635
196042,2016,7860,17710,1200,12764,2000,14193,3150
196060,2016,9223,24303,1200,12942,1745,9750,2086
196079,2016,9271,24351,1000,13590,1000,8090,2632
196088,2016,9574,26814,1196,12292,2427,11241,3505
196097,2016,8999,26239,900,12882,1868,12900,5336
196103,2016,8103,17953,1200,16110,1050,10165,1050
196112,2016,7777,17627,1200,12068,2750,12870,2500
196121,2016,7928,17778,1330,12418,1660,7780,2018
196130,2016,7701,17551,1037,12614,3332,12982,3332
196149,2016,8106,17956,1000,12600,2660,12600,2660
196158,2016,8089,17939,1200,12500,1650,12500,1650
196167,2016,8176,18026,1000,12264,2500,12264,2500
196176,2016,7754,17604,1600,12000,2000,12000,2800
196185,2016,7932,17782,1200,12368,2002,12410,2002
196194,2016,7961,17811,800,13390,1400,13390,1600
196200,2016,7964,17814,900,12420,1670,9120,1950
196219,2016,8298,18148,1298,12952,3215,12952,3880
196237,2016,7683,17533,2500,11020,1960,17000,4300
196246,2016,7866,17716,1220,12080,2790,12080,2790
196291,2016,7834,17684,1500,11948,3600,11948,3600
196413,2016,45022,45022,1440,15217,1665,15217,1665
196440,2016,5300,5300,200,4000,3800,13474,3800
196592,2016,16880,16880,778,11570,4666,12865,4666
197018,2016,13620,13620,512,4000,3181,5887,6289
197045,2016,19996,19996,1400,10434,1680,10036,2808
197133,2016,53090,53090,900,12400,1890,10360,540
197151,2016,36500,36500,1713,18800,4500,18800,4500
197197,2016,43980,43980,822,13260,2313,13260,2313
197647,2016,11800,11800,200,3600,3800,13474,3800
197674,2016,8400,8400,300,4300,3000,18000,3000
197692,2016,15110,15110,120,2100,400,.,.
197708,2016,40670,40670,1224,11600,5351,13283,5283
197735,2016,9300,9300,200,3950,3800,13474,3800
197744,2016,11600,11600,200,3500,3800,13474,3800
197869,2016,7136,21652,700,8119,2986,8380,3286
197911,2016,29052,29052,1200,9634,4400,9634,4400
198136,2016,30050,30050,1600,10760,4000,10760,4000
198215,2016,29333,29333,1400,10487,3113,8155,3113
198419,2016,51265,51265,1260,15116,2206,.,.
198464,2016,6997,22955,1280,9241,3644,9241,3644
198507,2016,4889,17860,362,7479,1000,7479,1500
198516,2016,33104,33104,900,11495,2600,11495,2600
198543,2016,5085,16693,400,8070,2426,8070,2426
198561,2016,29810,29810,1300,9780,2260,5400,2600
198598,2016,28000,28000,1400,10400,1200,10000,2800
198613,2016,34150,34150,1650,10222,2760,10000,2760
198695,2016,33405,33405,1500,12572,2250,12572,2500
198756,2016,18236,18236,1700,7100,5100,7100,5100
198808,2016,25648,25648,550,10392,5040,10392,7290
198835,2016,33730,33730,1160,11600,2850,11600,2850
198899,2016,30534,30534,1240,9282,1900,7952,1600
198950,2016,34907,34907,850,10390,1840,10390,1840
198969,2016,31980,31980,1400,11882,7921,12322,4755
199032,2016,24940,24940,1200,8634,2570,6244,2460
199069,2016,19000,19000,1350,7600,2000,6000,1800
199102,2016,6372,19132,1400,7153,4522,7153,4220
199111,2016,6977,23372,1200,8746,2400,8746,3500
199120,2016,8834,33916,1442,11218,3404,12218,3404
199139,2016,6763,19934,1200,11940,3207,9823,3496
199148,2016,6971,21833,956,9934,2224,8744,2536
199157,2016,6132,18590,1500,9636,4267,9636,4667
199184,2016,9139,24609,1250,8779,4071,8779,4071
199193,2016,8880,26399,1082,10635,2442,10635,2442
199209,2016,29150,29150,300,9850,2200,9000,2500
199218,2016,6951,20920,1104,10060,4998,8624,4998
199281,2016,5816,16760,1505,8924,3241,8208,3296
199306,2016,28995,28995,1500,10700,2000,10700,2000
199412,2016,32560,32560,1200,11486,2300,7300,3472
199607,2016,27406,27406,1250,11500,4509,.,.
199643,2016,16480,16480,1300,8158,3440,8100,4390
199698,2016,25874,25874,1800,10396,5925,10396,4886
199759,2016,10500,10500,500,4190,1433,7017,1433
199847,2016,49308,49308,1400,13404,2400,13404,2400
199865,2016,33970,33970,850,10250,3990,10250,3990
199962,2016,29170,29170,1400,10780,2550,7000,2774
199971,2016,4075,4075,600,.,.,7166,1567
199999,2016,5804,15915,1300,9593,2506,8381,4132
200004,2016,6737,17130,2151,9516,2516,10100,2516
200059,2016,6348,8918,1200,6459,3500,6459,3500
200156,2016,20480,20480,1254,7066,3200,7066,3200
200217,2016,17445,17445,1222,6482,2490,7292,2490
200226,2016,6254,9073,1000,7170,3100,7170,3100
200253,2016,6568,6568,1100,6164,3500,8264,3500
200280,2016,8136,19290,1000,7856,3422,7856,3422
200332,2016,8327,19891,800,8136,3400,8136,3400
200466,2016,3910,3910,1200,5546,3500,7416,3500
200484,2016,15912,15912,1000,5964,3850,8300,5150
200572,2016,7196,16016,1200,6352,3458,6352,3458
200800,2016,10977,19508,1000,12113,2520,12113,3152
201061,2016,29752,29752,1500,9200,2600,7200,3100
201104,2016,20392,20392,912,9602,2596,5500,3728
201195,2016,30776,30776,1582,8748,3540,8882,5122
201371,2016,30762,30762,1400,10188,2600,6670,4100
201441,2016,11057,18593,1010,8690,3604,7446,4790
201548,2016,33492,33492,1550,9790,2308,11000,4948
201645,2016,46006,46006,1200,14298,1900,14298,1900
201654,2016,28110,28110,1200,6880,1700,5200,1700
201858,2016,16414,16414,900,7860,5572,9514,5572
201885,2016,11000,26334,1500,10928,4538,12102,5666
201964,2016,19540,19540,1500,7898,5200,7500,5200
202073,2016,51078,51078,600,14382,2285,8775,2285
202134,2016,9918,13970,800,12000,3664,12000,3664
202170,2016,32880,32880,1500,9150,1300,8596,1850
202480,2016,40940,40940,1000,12680,1750,12680,1750
202514,2016,31680,31680,1400,9950,2400,9950,3600
202763,2016,32402,32402,1240,9538,1225,5795,1230
202806,2016,11881,11881,1080,.,.,14166,5166
202903,2016,7040,7040,550,4250,3600,12000,3600
203085,2016,29200,29200,1500,10000,1500,4968,1500
203128,2016,33040,33040,700,10190,2367,9184,2711
203368,2016,38490,38490,1000,11250,3000,11250,3000
203517,2016,10012,18376,1200,10720,3582,10720,3582
203544,2016,11808,11808,1599,6644,4827,12832,5952
203580,2016,29960,29960,1100,9272,3310,6176,3530
203757,2016,20620,20620,1320,9400,2730,7760,2730
203775,2016,29422,29422,1200,9028,3000,6300,3700
203845,2016,35330,35330,1208,11100,1480,3704,2008
204024,2016,14736,32555,1216,12454,2014,12454,2014
204176,2016,12673,12673,1500,6600,3240,6600,3240
204185,2016,29120,29120,1100,9850,1635,3670,1950
204194,2016,26950,26950,1400,7550,3266,4150,4500
204200,2016,28300,28300,1200,9044,1000,9000,1800
204264,2016,26928,26928,1100,10650,1630,10650,1468
204486,2016,10440,10440,1800,6750,3900,6750,3900
204501,2016,52002,52002,1958,14010,700,12510,1958
204617,2016,31080,31080,1100,10946,2094,6360,5194
204635,2016,29820,29820,1800,11050,2058,11050,2058
204680,2016,7140,25332,1234,9560,4432,9560,4432
204705,2016,7140,25332,1234,9560,4432,9560,4432
204796,2016,10037,28229,1234,11706,2843,11706,2843
204857,2016,11744,21208,1030,12268,2706,12268,2706
204936,2016,31874,31874,1262,10108,2699,6378,5432
205027,2016,22092,22092,1200,9950,6500,.,.
205124,2016,10500,10500,600,3000,3500,18470,3000
